image_path,style,original_filename,label
data\processed\Expressionism\egon-schiele_self-portrait-with-arm-twisting-above-head-1910.jpg,Expressionism,egon-schiele_self-portrait-with-arm-twisting-above-head-1910.jpg,9
data\processed\Expressionism\george-mavroides_effie-1959.jpg,Expressionism,george-mavroides_effie-1959.jpg,9
data\processed\Synthetic_Cubism\juan-gris_book-pipe-and-glasses.jpg,Synthetic_Cubism,juan-gris_book-pipe-and-glasses.jpg,25
data\processed\Pointillism\paul-signac_the-demolisher-1899.jpg,Pointillism,paul-signac_the-demolisher-1899.jpg,18
data\processed\High_Renaissance\titian_concert-champetre-1511.jpg,High_Renaissance,titian_concert-champetre-1511.jpg,11
data\processed\New_Realism\edward-hopper_self-portrait-1.jpg,New_Realism,edward-hopper_self-portrait-1.jpg,16
data\processed\Analytical_Cubism\georges-braque_fruitdish-and-glass-1912.jpg,Analytical_Cubism,georges-braque_fruitdish-and-glass-1912.jpg,2
data\processed\Abstract_Expressionism\jimmy-ernst_exile-1974.jpg,Abstract_Expressionism,jimmy-ernst_exile-1974.jpg,0
data\processed\Fauvism\andre-derain_self-portrait-with-a-cap.jpg,Fauvism,andre-derain_self-portrait-with-a-cap.jpg,10
data\processed\Mannerism_Late_Renaissance\paolo-veronese_venus-and-amor.jpg,Mannerism_Late_Renaissance,paolo-veronese_venus-and-amor.jpg,13
data\processed\Mannerism_Late_Renaissance\rosso-fiorentino_the-challenge-of-the-pierides-1520.jpg,Mannerism_Late_Renaissance,rosso-fiorentino_the-challenge-of-the-pierides-1520.jpg,13
data\processed\Rococo\antoine-pesne_friedrich-hoffmann-german-physician.jpg,Rococo,antoine-pesne_friedrich-hoffmann-german-physician.jpg,22
data\processed\High_Renaissance\pietro-perugino_the-madonna-between-st-john-the-baptist-and-st-sebastian-detail-1.jpg,High_Renaissance,pietro-perugino_the-madonna-between-st-john-the-baptist-and-st-sebastian-detail-1.jpg,11
data\processed\Symbolism\nicholas-roerich_light-of-asia-1928.jpg,Symbolism,nicholas-roerich_light-of-asia-1928.jpg,24
data\processed\Symbolism\jury-annenkov_arc-de-triomphe-1929.jpg,Symbolism,jury-annenkov_arc-de-triomphe-1929.jpg,24
data\processed\Ukiyo_e\utagawa-kuniyoshi_oki-no-jiro-hiroari-killing-a-monstrous-tengu.jpg,Ukiyo_e,utagawa-kuniyoshi_oki-no-jiro-hiroari-killing-a-monstrous-tengu.jpg,26
data\processed\Art_Nouveau_Modern\sergey-solomko_st-george-coming-to-the-rescue.jpg,Art_Nouveau_Modern,sergey-solomko_st-george-coming-to-the-rescue.jpg,3
data\processed\Synthetic_Cubism\juan-gris_landscape-at-ceret-1913.jpg,Synthetic_Cubism,juan-gris_landscape-at-ceret-1913.jpg,25
data\processed\Rococo\jean-honore-fragonard_burn-my-shirt.jpg,Rococo,jean-honore-fragonard_burn-my-shirt.jpg,22
data\processed\Pointillism\henri-edmond-cross_the-port-of-marseilles.jpg,Pointillism,henri-edmond-cross_the-port-of-marseilles.jpg,18
data\processed\Northern_Renaissance\gerard-david_the-angel-of-the-annunciation.jpg,Northern_Renaissance,gerard-david_the-angel-of-the-annunciation.jpg,17
data\processed\Impressionism\burhan-dogancay_old-ankara-1958.jpg,Impressionism,burhan-dogancay_old-ankara-1958.jpg,12
data\processed\Symbolism\harry-clarke_the-year-s-at-the-spring-1920-33.jpg,Symbolism,harry-clarke_the-year-s-at-the-spring-1920-33.jpg,24
data\processed\Rococo\maurice-quentin-de-la-tour_young-drinkers-after-murillo.jpg,Rococo,maurice-quentin-de-la-tour_young-drinkers-after-murillo.jpg,22
data\processed\Northern_Renaissance\lucas-cranach-the-elder_the-crucifixion-with-the-converted-centurion-1538.jpg,Northern_Renaissance,lucas-cranach-the-elder_the-crucifixion-with-the-converted-centurion-1538.jpg,17
data\processed\Impressionism\claude-monet_jean-pierre-hoschede-called-bebe-jean.jpg,Impressionism,claude-monet_jean-pierre-hoschede-called-bebe-jean.jpg,12
data\processed\Abstract_Expressionism\jose-guerrero_andaluc-a-aparici-n-1964.jpg,Abstract_Expressionism,jose-guerrero_andaluc-a-aparici-n-1964.jpg,0
data\processed\Minimalism\ellsworth-kelly_mandorla-form-1951.jpg,Minimalism,ellsworth-kelly_mandorla-form-1951.jpg,14
data\processed\Minimalism\robert-mangold_fragments-i-vii-1998.jpg,Minimalism,robert-mangold_fragments-i-vii-1998.jpg,14
data\processed\Northern_Renaissance\hans-holbein-the-younger_portrait-of-thomas-howard-1539.jpg,Northern_Renaissance,hans-holbein-the-younger_portrait-of-thomas-howard-1539.jpg,17
data\processed\Pop_Art\patrick-procktor_mirrors-from-invitation-to-a-voyage-portfolio-of-5-aquatints-1969.jpg,Pop_Art,patrick-procktor_mirrors-from-invitation-to-a-voyage-portfolio-of-5-aquatints-1969.jpg,19
data\processed\Naive_Art_Primitivism\david-burliuk_man-on-a-yellow-horse-1950.jpg,Naive_Art_Primitivism,david-burliuk_man-on-a-yellow-horse-1950.jpg,15
data\processed\Northern_Renaissance\hans-baldung_aristotle-and-phyllis-1513.jpg,Northern_Renaissance,hans-baldung_aristotle-and-phyllis-1513.jpg,17
data\processed\Romanticism\caspar-david-friedrich_canyon-in-the-resin.jpg,Romanticism,caspar-david-friedrich_canyon-in-the-resin.jpg,23
data\processed\Fauvism\walasse-ting_woman-with-parrots-and-a-cat.jpg,Fauvism,walasse-ting_woman-with-parrots-and-a-cat.jpg,10
data\processed\Abstract_Expressionism\sam-francis_untitled.jpg,Abstract_Expressionism,sam-francis_untitled.jpg,0
data\processed\Post_Impressionism\dumitru-ghiatza_view-from-the-royal-palace.jpg,Post_Impressionism,dumitru-ghiatza_view-from-the-royal-palace.jpg,20
data\processed\Art_Nouveau_Modern\anna-ostroumova-lebedeva_the-monument-to-peter-i-1942.jpg,Art_Nouveau_Modern,anna-ostroumova-lebedeva_the-monument-to-peter-i-1942.jpg,3
data\processed\Pop_Art\nicholas-krushenick_untitled-1998.jpg,Pop_Art,nicholas-krushenick_untitled-1998.jpg,19
data\processed\New_Realism\john-french-sloan_sun-and-wind-on-the-roof-1915.jpg,New_Realism,john-french-sloan_sun-and-wind-on-the-roof-1915.jpg,16
data\processed\Pop_Art\andy-warhol_liz-taylor.jpg,Pop_Art,andy-warhol_liz-taylor.jpg,19
data\processed\Cubism\olexandr-archipenko_standing-female-figure.jpg,Cubism,olexandr-archipenko_standing-female-figure.jpg,7
data\processed\Rococo\vladimir-borovikovsky_lopukhin-ekaterina.jpg,Rococo,vladimir-borovikovsky_lopukhin-ekaterina.jpg,22
data\processed\Naive_Art_Primitivism\niko-pirosmani_lamb-and-easter-table-with-flying-angels.jpg,Naive_Art_Primitivism,niko-pirosmani_lamb-and-easter-table-with-flying-angels.jpg,15
data\processed\Abstract_Expressionism\forrest-bess_mind-crystal-1946.jpg,Abstract_Expressionism,forrest-bess_mind-crystal-1946.jpg,0
data\processed\Pop_Art\richard-hamilton_picasso-s-meninas-1973.jpg,Pop_Art,richard-hamilton_picasso-s-meninas-1973.jpg,19
data\processed\Synthetic_Cubism\juan-gris_the-painter-s-window-1925.jpg,Synthetic_Cubism,juan-gris_the-painter-s-window-1925.jpg,25
data\processed\Pointillism\paul-signac_the-jetty-at-cassis-opus-198-1889.jpg,Pointillism,paul-signac_the-jetty-at-cassis-opus-198-1889.jpg,18
data\processed\Expressionism\ion-pacea_peisaj-de-litoral-1973.jpg,Expressionism,ion-pacea_peisaj-de-litoral-1973.jpg,9
data\processed\Northern_Renaissance\hans-baldung_three-swabian-castles-1515.jpg,Northern_Renaissance,hans-baldung_three-swabian-castles-1515.jpg,17
data\processed\Mannerism_Late_Renaissance\tintoretto_saint-george-and-the-dragon.jpg,Mannerism_Late_Renaissance,tintoretto_saint-george-and-the-dragon.jpg,13
data\processed\Pop_Art\robert-silvers_not-detected-275031.jpg,Pop_Art,robert-silvers_not-detected-275031.jpg,19
data\processed\Baroque\jacob-jordaens_the-tribute-the-caliph-harun-al-rashid-to-charlemagne-1663.jpg,Baroque,jacob-jordaens_the-tribute-the-caliph-harun-al-rashid-to-charlemagne-1663.jpg,4
data\processed\Minimalism\brice-marden_untitled-from-tiles-1979.jpg,Minimalism,brice-marden_untitled-from-tiles-1979.jpg,14
data\processed\Post_Impressionism\paul-cezanne_still-life-jug-and-fruit-on-a-table-1894.jpg,Post_Impressionism,paul-cezanne_still-life-jug-and-fruit-on-a-table-1894.jpg,20
data\processed\Pop_Art\andy-warhol_paris-review-poster-1967.jpg,Pop_Art,andy-warhol_paris-review-poster-1967.jpg,19
data\processed\Contemporary_Realism\jamie-wyeth_root-cellar-1966.jpg,Contemporary_Realism,jamie-wyeth_root-cellar-1966.jpg,6
data\processed\Art_Nouveau_Modern\raphael-kirchner_stained-glass-art-2.jpg,Art_Nouveau_Modern,raphael-kirchner_stained-glass-art-2.jpg,3
data\processed\Realism\john-everett-millais_moorish-chief-engraving.jpg,Realism,john-everett-millais_moorish-chief-engraving.jpg,21
data\processed\Rococo\jean-baptiste-simeon-chardin_still-life-with-dead-pheasant-and-hunting-bag-1760.jpg,Rococo,jean-baptiste-simeon-chardin_still-life-with-dead-pheasant-and-hunting-bag-1760.jpg,22
data\processed\Romanticism\edward-burne-jones_musical-angels.jpg,Romanticism,edward-burne-jones_musical-angels.jpg,23
data\processed\Contemporary_Realism\richard-whitney_dan-cowan.jpg,Contemporary_Realism,richard-whitney_dan-cowan.jpg,6
data\processed\Fauvism\janos-mattis-teutsch_plough-land-1916.jpg,Fauvism,janos-mattis-teutsch_plough-land-1916.jpg,10
data\processed\Contemporary_Realism\eric-fischl_untitled-1.jpg,Contemporary_Realism,eric-fischl_untitled-1.jpg,6
data\processed\Rococo\giovanni-domenico-tiepolo_christ-and-the-adulteress-1751.jpg,Rococo,giovanni-domenico-tiepolo_christ-and-the-adulteress-1751.jpg,22
data\processed\Minimalism\anne-truitt_twining-court-ii-2002.jpg,Minimalism,anne-truitt_twining-court-ii-2002.jpg,14
data\processed\Expressionism\egon-schiele_semi-nude-with-colored-skirt-and-raised-arms-1911.jpg,Expressionism,egon-schiele_semi-nude-with-colored-skirt-and-raised-arms-1911.jpg,9
data\processed\Color_Field_Painting\theodoros-stamos_infinity-field-lefkada-series-1972.jpg,Color_Field_Painting,theodoros-stamos_infinity-field-lefkada-series-1972.jpg,5
data\processed\Impressionism\camille-pissarro_two-peasants.jpg,Impressionism,camille-pissarro_two-peasants.jpg,12
data\processed\Pointillism\paul-signac_comblat-and-the-valley-of-the-cere.jpg,Pointillism,paul-signac_comblat-and-the-valley-of-the-cere.jpg,18
data\processed\Romanticism\ivan-aivazovsky_near-crimean-coast-1890.jpg,Romanticism,ivan-aivazovsky_near-crimean-coast-1890.jpg,23
data\processed\Impressionism\edgar-degas_head-of-a-young-woman-1867.jpg,Impressionism,edgar-degas_head-of-a-young-woman-1867.jpg,12
data\processed\Ukiyo_e\ogata-gekko_sumo-wrestlers-1899.jpg,Ukiyo_e,ogata-gekko_sumo-wrestlers-1899.jpg,26
data\processed\Post_Impressionism\serge-sudeikin_decoration-for-entertainment-for-the-girls-by-kuzmin-1911.jpg,Post_Impressionism,serge-sudeikin_decoration-for-entertainment-for-the-girls-by-kuzmin-1911.jpg,20
data\processed\Abstract_Expressionism\willem-de-kooning_untitled-8.jpg,Abstract_Expressionism,willem-de-kooning_untitled-8.jpg,0
data\processed\Synthetic_Cubism\juan-gris_breakfast-1914.jpg,Synthetic_Cubism,juan-gris_breakfast-1914.jpg,25
data\processed\Contemporary_Realism\eric-fischl_portrait-of-an-artist-as-a-woman.jpg,Contemporary_Realism,eric-fischl_portrait-of-an-artist-as-a-woman.jpg,6
data\processed\Romanticism\william-turner_mountain-stream-coniston.jpg,Romanticism,william-turner_mountain-stream-coniston.jpg,23
data\processed\Color_Field_Painting\jack-youngerman_yellow-black-1960.jpg,Color_Field_Painting,jack-youngerman_yellow-black-1960.jpg,5
data\processed\Realism\john-singer-sargent_daisy-princess-of-pless.jpg,Realism,john-singer-sargent_daisy-princess-of-pless.jpg,21
data\processed\Symbolism\gustave-moreau_the-ballad.jpg,Symbolism,gustave-moreau_the-ballad.jpg,24
data\processed\Baroque\anthony-van-dyck_rubens-mourning-his-wife.jpg,Baroque,anthony-van-dyck_rubens-mourning-his-wife.jpg,4
data\processed\Baroque\josefa-de-obidos_st-mary-magdalene-1650.jpg,Baroque,josefa-de-obidos_st-mary-magdalene-1650.jpg,4
data\processed\Baroque\rembrandt_a-jew-with-the-high-cap-1639.jpg,Baroque,rembrandt_a-jew-with-the-high-cap-1639.jpg,4
data\processed\Realism\nikolai-ge_portrait-of-ivan-zabela.jpg,Realism,nikolai-ge_portrait-of-ivan-zabela.jpg,21
data\processed\Expressionism\lynd-ward_not-detected-272531.jpg,Expressionism,lynd-ward_not-detected-272531.jpg,9
data\processed\Expressionism\ernst-ludwig-kirchner_artist-and-female-modell.jpg,Expressionism,ernst-ludwig-kirchner_artist-and-female-modell.jpg,9
data\processed\Post_Impressionism\marcel-duchamp_portrait-of-jacques-villon.jpg,Post_Impressionism,marcel-duchamp_portrait-of-jacques-villon.jpg,20
data\processed\High_Renaissance\luca-signorelli_sallust-1502.jpg,High_Renaissance,luca-signorelli_sallust-1502.jpg,11
data\processed\Art_Nouveau_Modern\koloman-moser_flowers.jpg,Art_Nouveau_Modern,koloman-moser_flowers.jpg,3
data\processed\Minimalism\bruce-nauman_my-name-as-though-it-were-written-on-the-surface-of-the-moon-1968.jpg,Minimalism,bruce-nauman_my-name-as-though-it-were-written-on-the-surface-of-the-moon-1968.jpg,14
data\processed\High_Renaissance\cima-da-conegliano_the-healing-of-anianus.jpg,High_Renaissance,cima-da-conegliano_the-healing-of-anianus.jpg,11
data\processed\Art_Nouveau_Modern\edmund-dulac_his-grandmother-had-told-him-from-the-garden-of-paradise.jpg,Art_Nouveau_Modern,edmund-dulac_his-grandmother-had-told-him-from-the-garden-of-paradise.jpg,3
data\processed\Analytical_Cubism\pablo-picasso_woman-with-guitar-and-piano-1911.jpg,Analytical_Cubism,pablo-picasso_woman-with-guitar-and-piano-1911.jpg,2
data\processed\Expressionism\gerard-sekoto_self-portrait-1947.jpg,Expressionism,gerard-sekoto_self-portrait-1947.jpg,9
data\processed\Romanticism\karl-bryullov_portrait-of-a-young-woman-embroidering-1832(1).jpg,Romanticism,karl-bryullov_portrait-of-a-young-woman-embroidering-1832(1).jpg,23
data\processed\Pointillism\georges-seurat_the-couple-1884.jpg,Pointillism,georges-seurat_the-couple-1884.jpg,18
data\processed\Early_Renaissance\carlo-crivelli_saint-george-1473.jpg,Early_Renaissance,carlo-crivelli_saint-george-1473.jpg,8
data\processed\Symbolism\pierre-puvis-de-chavannes_children-in-an-orchard.jpg,Symbolism,pierre-puvis-de-chavannes_children-in-an-orchard.jpg,24
data\processed\Pointillism\camille-pissarro_shepherd-and-sheep-1888.jpg,Pointillism,camille-pissarro_shepherd-and-sheep-1888.jpg,18
data\processed\Impressionism\camille-pissarro_the-thaw-eragny-1893.jpg,Impressionism,camille-pissarro_the-thaw-eragny-1893.jpg,12
data\processed\Abstract_Expressionism\betty-parsons_ladder-1968.jpg,Abstract_Expressionism,betty-parsons_ladder-1968.jpg,0
data\processed\Realism\boris-kustodiev_portrait-of-m-v-dobuzhinsky-1913.jpg,Realism,boris-kustodiev_portrait-of-m-v-dobuzhinsky-1913.jpg,21
data\processed\Mannerism_Late_Renaissance\el-greco_st-andrew-and-st-francis-1604.jpg,Mannerism_Late_Renaissance,el-greco_st-andrew-and-st-francis-1604.jpg,13
data\processed\Pop_Art\keith-haring_untitled-1983(3).jpg,Pop_Art,keith-haring_untitled-1983(3).jpg,19
data\processed\Realism\pyotr-konchalovsky_portrait-of-a-hero-of-the-soviet-union-pilot-a-b-yumashev-1941.jpg,Realism,pyotr-konchalovsky_portrait-of-a-hero-of-the-soviet-union-pilot-a-b-yumashev-1941.jpg,21
data\processed\Minimalism\yves-gaucher_pauses-4-2-e-11-1993.jpg,Minimalism,yves-gaucher_pauses-4-2-e-11-1993.jpg,14
data\processed\Color_Field_Painting\ray-parker_untitled-1964.jpg,Color_Field_Painting,ray-parker_untitled-1964.jpg,5
data\processed\Rococo\jean-honore-fragonard_portrait-of-the-abbot-of-saint-non-1769.jpg,Rococo,jean-honore-fragonard_portrait-of-the-abbot-of-saint-non-1769.jpg,22
data\processed\Minimalism\ruth-vollmer_untitled.jpg,Minimalism,ruth-vollmer_untitled.jpg,14
data\processed\High_Renaissance\leonardo-da-vinci_anatomy-of-the-neck-1515.jpg,High_Renaissance,leonardo-da-vinci_anatomy-of-the-neck-1515.jpg,11
data\processed\Cubism\pablo-picasso_landscape-of-juan-les-pins-1920.jpg,Cubism,pablo-picasso_landscape-of-juan-les-pins-1920.jpg,7
data\processed\Cubism\georges-braque_figure-double-with-marine-background-1942.jpg,Cubism,georges-braque_figure-double-with-marine-background-1942.jpg,7
data\processed\Impressionism\t.-c.-steele_canal-schlessheim-1884.jpg,Impressionism,t.-c.-steele_canal-schlessheim-1884.jpg,12
data\processed\Symbolism\nicholas-roerich_tunde-village-in-lahaul.jpg,Symbolism,nicholas-roerich_tunde-village-in-lahaul.jpg,24
data\processed\Ukiyo_e\katsushika-hokusai_street-scenes-newly-pubished-4.jpg,Ukiyo_e,katsushika-hokusai_street-scenes-newly-pubished-4.jpg,26
data\processed\Realism\gustave-courbet_the-stone-breaker-1849.jpg,Realism,gustave-courbet_the-stone-breaker-1849.jpg,21
data\processed\Symbolism\nicholas-roerich_cliff-dwellings-arizona-1921-1.jpg,Symbolism,nicholas-roerich_cliff-dwellings-arizona-1921-1.jpg,24
data\processed\Expressionism\natalia-goncharova_haycutting.jpg,Expressionism,natalia-goncharova_haycutting.jpg,9
data\processed\Early_Renaissance\piero-della-francesca_finding-of-the-true-cross-1464(1).jpg,Early_Renaissance,piero-della-francesca_finding-of-the-true-cross-1464(1).jpg,8
data\processed\Baroque\frans-hals_portrait-of-a-woman-possibly-sara-wolphaerts-van-diemen.jpg,Baroque,frans-hals_portrait-of-a-woman-possibly-sara-wolphaerts-van-diemen.jpg,4
data\processed\Romanticism\eugene-delacroix_faust-rescues-marguerite-from-her-prison-1828(1).jpg,Romanticism,eugene-delacroix_faust-rescues-marguerite-from-her-prison-1828(1).jpg,23
data\processed\New_Realism\edward-hopper_new-york-restaurant.jpg,New_Realism,edward-hopper_new-york-restaurant.jpg,16
data\processed\Expressionism\lucian-freud_david-pluto-and-eli.jpg,Expressionism,lucian-freud_david-pluto-and-eli.jpg,9
data\processed\Fauvism\george-mavroides_girl-wearing-white-dress-2000.jpg,Fauvism,george-mavroides_girl-wearing-white-dress-2000.jpg,10
data\processed\Expressionism\martiros-saryan_to-the-spring-1927.jpg,Expressionism,martiros-saryan_to-the-spring-1927.jpg,9
data\processed\New_Realism\william-james-glackens_portrait-of-charles-fitzgerald-1903.jpg,New_Realism,william-james-glackens_portrait-of-charles-fitzgerald-1903.jpg,16
data\processed\Realism\valentin-serov_greyhound-royal-hunting-1902.jpg,Realism,valentin-serov_greyhound-royal-hunting-1902.jpg,21
data\processed\Rococo\william-hogarth_surrounded-by-artists-and-professors.jpg,Rococo,william-hogarth_surrounded-by-artists-and-professors.jpg,22
data\processed\Color_Field_Painting\sam-francis_untitled-sf78-233-1978.jpg,Color_Field_Painting,sam-francis_untitled-sf78-233-1978.jpg,5
data\processed\Mannerism_Late_Renaissance\giorgio-vasari_lorenzo-the-magnificent.jpg,Mannerism_Late_Renaissance,giorgio-vasari_lorenzo-the-magnificent.jpg,13
data\processed\Realism\isaac-levitan_the-halt.jpg,Realism,isaac-levitan_the-halt.jpg,21
data\processed\Baroque\peter-paul-rubens_portrait-of-clara-serena-rubens.jpg,Baroque,peter-paul-rubens_portrait-of-clara-serena-rubens.jpg,4
data\processed\Symbolism\eliseu-visconti_esperan-a-sonho-mistico.jpg,Symbolism,eliseu-visconti_esperan-a-sonho-mistico.jpg,24
data\processed\Symbolism\nicholas-roerich_saint-genevieve-1933.jpg,Symbolism,nicholas-roerich_saint-genevieve-1933.jpg,24
data\processed\Baroque\esaias-van-de-velde_landscape-with-ruins-and-shepherds-with-sheep.jpg,Baroque,esaias-van-de-velde_landscape-with-ruins-and-shepherds-with-sheep.jpg,4
data\processed\High_Renaissance\pietro-perugino_madonna-enthroned-with-st-john-the-tufer-and-st-sebastian-detail.jpg,High_Renaissance,pietro-perugino_madonna-enthroned-with-st-john-the-tufer-and-st-sebastian-detail.jpg,11
data\processed\Symbolism\william-blake_illustration-to-dante-s-divine-comedy-hell-4.jpg,Symbolism,william-blake_illustration-to-dante-s-divine-comedy-hell-4.jpg,24
data\processed\Ukiyo_e\katsushika-hokusai_crossbill-and-thistle.jpg,Ukiyo_e,katsushika-hokusai_crossbill-and-thistle.jpg,26
data\processed\Symbolism\odilon-redon_portrait-of-madame-redon.jpg,Symbolism,odilon-redon_portrait-of-madame-redon.jpg,24
data\processed\Naive_Art_Primitivism\marc-chagall_abraham-is-going-to-sacrifice-his-son-1931.jpg,Naive_Art_Primitivism,marc-chagall_abraham-is-going-to-sacrifice-his-son-1931.jpg,15
